Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,113,sconres,10,Yea
passage-suspension,113,hr,307,Yea
passage,113,hr,3223,Yea
passage-suspension,113,hr,338,Yea
passage-suspension,113,hr,701,Yea
passage,113,hr,2609,Nay
passage,113,hjres,73,Nay
passage-suspension,113,hr,1206,Yea
passage,113,hjres,99,Nay
passage,113,hres,175,Nay
passage-suspension,113,hr,297,Yea
passage-suspension,113,hr,1765,Yea
passage-suspension,113,s,622,Yea
passage-suspension,113,hr,384,Yea
passage,113,hjres,75,Nay
passage-suspension,113,hr,668,Yea
passage-suspension,113,hr,767,Yea
passage-suspension,113,hr,1542,Yea
passage-suspension,113,hr,1162,Yea
passage,113,hres,288,Nay
passage,113,hr,3080,Not Voting
passage-suspension,113,hr,882,Yea
passage-suspension,113,hr,185,Yea
passage-suspension,113,hr,1171,Yea
passage,113,hres,368,Nay
passage,113,hr,2642,Nay
passage-suspension,113,hr,258,Yea
passage,113,hres,115,Yea
passage-suspension,113,hr,1344,Yea
passage-suspension,113,hr,2576,Yea
passage,113,hres,367,Nay
passage-suspension,113,hres,77,Yea
passage-suspension,113,hr,267,Yea
passage,113,hr,3273,Nay
passage-suspension,113,hr,667,Yea
passage-suspension,113,hconres,19,Yea
passage-suspension,113,hr,307,Yea
passage,113,hr,2775,Yea
passage-suspension,113,hr,1564,Yea
passage,113,hr,152,Yea
passage-suspension,113,hr,2189,Yea
passage-suspension,113,hr,249,Nay
passage,113,hres,23,Yea
passage,113,hjres,89,Yea
passage,113,hr,2668,Nay
passage,113,hres,215,Not Voting
passage-suspension,113,hr,1848,Yea
passage-suspension,113,s,1348,Yea
passage-suspension,113,hconres,18,Yea
passage,113,hr,2216,Yea
passage-suspension,113,hr,2844,Yea
passage,113,hres,5,Nay
passage,113,hr,3102,Nay
passage-suspension,113,hres,354,Yea
passage-suspension,113,hr,219,Yea
passage,113,hr,2217,Yea
passage-suspension,113,hr,742,Yea
passage,113,hr,2397,Yea
passage-suspension,113,hr,876,Yea
passage-suspension,113,hr,2383,Yea
passage-suspension,113,hr,1204,Yea
passage-suspension,113,hr,1038,Yea
passage-suspension,113,hr,1961,Yea
passage-suspension,113,hr,2052,Yea
passage-suspension,113,hr,41,Yea
passage-suspension,113,hr,2719,Yea
passage-suspension,113,hr,1092,Yea
passage-suspension,113,hr,1151,Yea
passage-suspension,113,s,1471,Yea
passage-suspension,113,hr,2319,Yea
passage-suspension,113,s,459,Yea
passage-suspension,113,s,130,Yea
passage,113,hr,3210,Yea
passage,113,hjres,59,Yea
passage-suspension,113,hr,2019,Yea
passage,113,hr,1797,Nay
passage-suspension,113,hr,3212,Yea
passage,113,hr,2879,Nay
passage-suspension,113,hr,1864,Yea
passage-suspension,113,s,793,Yea
passage-suspension,113,hr,2251,Yea
passage-suspension,113,hr,1412,Not Voting
passage-suspension,113,hr,301,Yea
passage-suspension,113,s,304,Yea
passage,113,hjres,59,Nay
passage-suspension,113,s,256,Yea
passage,113,hres,83,Yea
passage,113,hr,807,Nay
passage-suspension,113,hconres,58,Yea
passage-suspension,113,hr,1580,Yea
passage,113,hjres,77,Nay
passage,113,hres,243,Nay
passage-suspension,113,hr,1035,Yea
passage,113,hres,370,Nay
passage-suspension,113,hr,254,Yea
passage-suspension,113,hr,1067,Yea
passage-suspension,113,hr,2061,Yea
passage-suspension,113,hr,2922,Yea
passage-suspension,113,hr,592,Nay
passage-suspension,113,hr,588,Yea
passage-suspension,113,hr,1033,Yea
passage,113,hres,232,Nay
passage,113,hr,933,Nay
passage,113,hr,678,Yea
passage,113,hr,3230,Nay
passage,113,hres,371,Nay
passage-suspension,113,hconres,44,Yea
passage-suspension,113,hr,180,Yea
passage,113,hres,146,Nay
passage,113,hr,624,Yea
passage,113,hr,527,Yea
passage-suspension,113,hr,272,Yea
passage-suspension,113,hr,1068,Yea
passage,113,hres,378,Nay
passage-suspension,113,hr,225,Yea
passage-suspension,113,hr,5405,Yea
passage-suspension,113,s,476,Yea
passage-suspension,113,hr,2366,Not Voting
passage,113,hres,661,Nay
passage,113,hr,6,Nay
passage-suspension,113,hr,5739,Not Voting
passage,113,hres,530,Nay
passage-suspension,113,hr,2860,Yea
passage,113,hr,83,Not Voting
passage,113,hres,501,Nay
passage-suspension,113,hr,5699,Not Voting
passage-suspension,113,hr,3060,Not Voting
passage,113,hr,3547,Yea
passage-suspension,113,s,1000,Not Voting
passage-suspension,113,hr,3572,Not Voting
passage,113,hr,4795,Not Voting
passage-suspension,113,hr,3240,Not Voting
passage-suspension,113,s,2154,Yea
passage-suspension,113,hr,4263,Yea
passage,113,hres,775,Not Voting
passage-suspension,113,hr,1233,Yea
passage,113,hres,465,Nay
passage,113,hr,5781,Not Voting
passage-suspension,113,hr,1813,Not Voting
passage,113,hr,3811,Yea
passage-suspension,113,hr,5806,Not Voting
passage-suspension,113,hres,599,Not Voting
passage-suspension,113,hr,724,Yea
passage-suspension,113,hr,5089,Yea
passage,113,hres,680,Nay
passage,113,hr,5016,Nay
passage,113,hr,5078,Nay
passage,113,hjres,76,Yea
passage-suspension,113,hr,4225,Yea
passage-suspension,113,hr,3628,Yea
passage-suspension,113,hr,3527,Yea
passage,113,hres,575,Nay
passage,113,hr,4935,Nay
passage-suspension,113,hr,3202,Yea
passage,113,hres,567,Nay
passage-suspension,113,hr,3230,Yea
passage-suspension,113,hr,4751,Yea
passage-suspension,113,hr,4450,Yea
passage-suspension,113,hr,4411,Yea
passage,113,hr,4923,Yea
passage-suspension,113,hr,4195,Yea
passage-suspension,113,hr,2678,Yea
passage,113,hres,694,Nay
passage,113,hr,3361,Yea
passage-suspension,113,hr,2548,Yea
passage-suspension,113,hr,863,Yea
passage,113,hres,676,Nay
passage-suspension,113,hr,1022,Yea
passage,113,hr,4745,Yea
passage,113,hr,4719,Nay
passage,113,hres,766,Not Voting
passage-suspension,113,hr,357,Yea
passage,113,hres,770,Not Voting
passage,113,hr,4453,Nay
passage-suspension,113,hr,3474,Yea
passage-suspension,113,hr,4120,Yea
passage,113,hres,756,Not Voting
passage-suspension,113,hres,447,Yea
passage,113,hr,2824,Not Voting
passage,113,hr,1422,Not Voting
passage-suspension,113,hr,4278,Yea
passage-suspension,113,hr,627,Yea
passage-suspension,113,hr,1944,Yea
passage,113,hr,4,Nay
passage,113,hconres,96,Nay
passage-suspension,113,s,25,Yea
passage-suspension,113,hres,758,Not Voting
passage-suspension,113,hr,4152,Yea
passage-suspension,113,hr,1791,Yea
passage,113,hres,629,Nay
passage-suspension,113,hr,5769,Not Voting
passage,113,s,540,Yea
passage-suspension,113,hr,938,Yea
passage,113,hr,2,Nay
passage-suspension,113,hr,4152,Yea
passage-suspension,113,hres,488,Yea
passage,113,hr,4414,Yea
passage-suspension,113,hr,4192,Yea
passage-suspension,113,hr,4681,Not Voting
passage-suspension,113,s,230,Yea
passage,113,hr,4457,Nay
passage-suspension,113,hr,2274,Yea
passage-suspension,113,hr,1204,Not Voting
passage,113,hr,4870,Yea
passage,113,hr,3979,Not Voting
passage,113,hr,4015,Nay
passage-suspension,113,hr,3008,Yea
passage-suspension,113,hr,5462,Yea
passage-suspension,113,hr,3584,Yea
passage-suspension,113,hr,5461,Yea
passage-suspension,113,s,2040,Not Voting
passage-suspension,113,s,2183,Yea
passage-suspension,113,hr,3438,Not Voting
passage-suspension,113,s,1044,Nay
passage-suspension,113,hr,2166,Yea
passage,113,hr,5759,Not Voting
passage,113,s,2244,Not Voting
passage,113,hr,3362,Nay
passage,113,hres,776,Not Voting
passage-suspension,113,hr,801,Yea
passage-suspension,113,hr,2719,Not Voting
passage-suspension,113,hr,1513,Yea
passage-suspension,113,hr,5629,Not Voting
passage-suspension,113,hr,5050,Not Voting
passage,113,hr,3590,Nay
passage-suspension,113,s,1603,Yea
passage,113,hr,4487,Yea
passage-suspension,113,hr,4292,Yea
passage-suspension,113,hr,24,Yea
passage,113,hr,3393,Nay
passage-suspension,113,hr,3080,Yea
passage-suspension,113,hr,5019,Yea
passage-suspension,113,hr,2203,Yea
passage,113,hres,644,Nay
passage,113,hr,5230,Nay
passage,113,hr,4438,Nay
passage-suspension,113,hr,5111,Yea
passage-suspension,113,hr,4031,Yea
passage-suspension,113,hr,503,Not Voting
passage,113,hres,590,Yea
passage-suspension,113,hr,685,Yea
passage,113,hres,715,Nay
passage-suspension,113,hr,4283,Yea
passage-suspension,113,hr,3530,Yea
passage,113,hres,710,Nay
passage-suspension,113,hr,4412,Yea
passage-suspension,113,hr,5029,Yea
passage-suspension,113,hr,935,Nay
passage,113,hres,574,Nay
passage,113,hres,565,Nay
passage,113,hconres,105,Yea
passage,113,hres,722,Nay
passage-suspension,113,hr,4809,Yea
passage-suspension,113,hr,5108,Yea
passage,113,hr,4660,Yea
passage-suspension,113,hr,5161,Yea
passage,113,hres,576,Nay
passage-suspension,113,hr,5081,Yea
passage,113,hr,5682,Not Voting
passage-suspension,113,hr,4289,Yea
passage-suspension,113,hr,2431,Yea
passage,113,hr,4012,Not Voting
passage,113,hr,4118,Yea
passage,113,hres,748,Not Voting
passage,113,hr,4486,Yea
passage-suspension,113,hr,1211,Yea
passage-suspension,113,hr,1123,Yea
passage-suspension,113,hr,4414,Nay
passage,113,hr,7,Nay
passage,113,hr,5771,Not Voting
passage,113,hres,617,Yea
passage,113,hres,628,Yea
passage-suspension,113,hr,3979,Yea
passage-suspension,113,hr,803,Yea
passage-suspension,113,hr,3370,Yea
passage-suspension,113,hr,3448,Yea
passage-suspension,113,hr,316,Yea
passage-suspension,113,hr,4194,Not Voting
passage-suspension,113,hr,5162,Not Voting
passage-suspension,113,hr,1228,Not Voting
passage-suspension,113,hr,2126,Yea
passage,113,hres,524,Not Voting
passage-suspension,113,hres,499,Yea
passage-suspension,113,hr,1671,Yea
passage,113,hr,647,Not Voting
passage-suspension,113,hr,3375,Yea
passage,113,hr,2642,Yea
passage,114,s,1,Not Voting
passage,114,hr,3504,Nay
passage-suspension,114,hconres,25,Yea
passage,114,hres,100,Not Voting
passage,114,hres,315,Nay
passage,114,hres,347,Nay
passage,114,hres,305,Nay
passage,114,hres,42,Not Voting
passage,114,hres,462,Nay
passage,114,hr,2029,Yea
passage-suspension,114,hr,1020,Yea
passage,114,hr,185,Not Voting
passage-suspension,114,hr,203,Not Voting
passage-suspension,114,hr,294,Yea
passage-suspension,114,hr,23,Not Voting
passage-suspension,114,hres,348,Yea
passage,114,hres,27,Not Voting
passage-suspension,114,hres,162,Yea
passage,114,hr,685,Yea
passage,114,hr,7,Not Voting
passage,114,hr,2029,Yea
passage,114,hr,2685,Yea
passage-suspension,114,hr,322,Yea
passage,114,hres,461,Nay
passage,114,hr,644,Not Voting
passage-suspension,114,hr,360,Yea
passage-suspension,114,hr,33,Not Voting
passage,114,hres,129,Nay
passage,114,hr,2393,Yea
passage,114,hr,1937,Nay
passage,114,hr,3,Not Voting
passage-suspension,114,hr,1313,Yea
passage,114,hr,3236,Yea
passage-suspension,114,hr,675,Yea
passage,114,hr,2048,Yea
passage,114,hr,2028,Nay
passage-suspension,114,hr,91,Yea
passage,114,hr,2250,Yea
passage-suspension,114,s,1170,Yea
passage,114,hr,1994,Yea
passage-suspension,114,hr,2722,Yea
passage-suspension,114,hr,158,Yea
passage,114,hres,260,Nay
passage-suspension,114,s,1090,Yea
passage-suspension,114,hr,2770,Yea
passage-suspension,114,hr,3750,Yea
passage-suspension,114,s,1482,Yea
passage,114,hr,3461,Yea
passage,114,hr,2262,Nay
passage-suspension,114,hr,2499,Yea
passage,114,hres,526,Nay
passage,114,hr,1737,Yea
passage,114,hres,411,Nay
passage-suspension,114,hr,1214,Yea
passage-suspension,114,hr,2297,Yea
passage,114,s,1177,Yea
passage-suspension,114,hr,1656,Yea
passage-suspension,114,hr,4246,Yea
passage,114,hr,1210,Nay
passage-suspension,114,hr,1694,Nay
passage,114,hres,274,Nay
passage-suspension,114,hr,251,Yea
passage,114,hr,2578,Nay
passage,114,hr,3192,Nay
passage,114,hr,2577,Nay
passage-suspension,114,hres,354,Yea
passage-suspension,114,hr,876,Yea
passage,114,hr,597,Yea
passage,114,hr,749,Yea
passage-suspension,114,hr,1853,Yea
passage-suspension,114,hr,719,Not Voting
passage-suspension,114,hr,1265,Yea
passage-suspension,114,hr,361,Not Voting
passage-suspension,114,hr,1615,Yea
passage,114,hres,321,Nay
passage,114,hres,448,Nay
passage,114,hr,596,Not Voting
passage,114,sconres,11,Nay
passage-suspension,114,hr,651,Yea
passage,114,hr,1295,Yea
passage-suspension,114,hr,2200,Yea
passage,114,hres,78,Not Voting
passage-suspension,114,hr,647,Yea
passage-suspension,114,hr,648,Yea
passage,114,hres,507,Nay
passage,114,hr,1314,Yea
passage,114,hr,240,Not Voting
passage,114,hr,1295,Yea
passage,114,hres,223,Nay
passage,114,hres,338,Nay
passage,114,hr,351,Not Voting
passage,114,hr,527,Not Voting
passage-suspension,114,hr,1480,Yea
passage,114,hr,160,Yea
passage-suspension,114,hres,295,Yea
passage,114,hres,483,Nay
passage,114,hr,2289,Nay
passage,114,hr,30,Not Voting
passage,114,hjres,35,Nay
passage-suspension,114,hr,3350,Yea
passage-suspension,114,hr,734,Yea
passage-suspension,114,hr,431,Not Voting
passage,114,hr,636,Not Voting
passage,114,hr,622,Nay
passage-suspension,114,hr,1553,Yea
passage-suspension,114,hr,2559,Not Voting
passage-suspension,114,hr,1563,Nay
passage,114,hr,3457,Nay
passage-suspension,114,hr,91,Yea
passage-suspension,114,hr,469,Not Voting
passage,114,hres,101,Not Voting
passage-suspension,114,hr,3493,Yea
passage-suspension,114,hr,216,Yea
passage,114,hres,163,Nay
passage,114,hr,692,Nay
passage,114,hr,10,Nay
passage,114,hres,19,Not Voting
passage,114,hres,303,Nay
passage,114,hres,48,Not Voting
passage-suspension,114,hr,1562,Yea
passage-suspension,114,hres,233,Not Voting
passage-suspension,114,hr,4239,Yea
passage,114,hr,1735,Yea
passage-suspension,114,hr,1839,Yea
passage,114,hr,650,Nay
passage,114,hr,161,Not Voting
passage,114,hr,1195,Nay
passage,114,hr,2029,Nay
passage-suspension,114,hr,246,Not Voting
passage-suspension,114,hr,720,Not Voting
passage,114,hjres,43,Nay
passage-suspension,114,hr,212,Yea
passage-suspension,114,hr,2256,Yea
passage-suspension,114,hr,2146,Yea
passage,114,hres,5,Nay
passage-suspension,114,hr,2288,Yea
passage-suspension,114,hr,1300,Yea
passage-suspension,114,hr,2297,Yea
passage-suspension,114,hr,26,Not Voting
passage-suspension,114,hr,606,Yea
passage,114,hr,2130,Nay
passage-suspension,114,hr,308,Nay
passage-suspension,114,hr,1382,Yea
passage-suspension,114,hr,1384,Yea
passage,114,hres,288,Nay
passage-suspension,114,hr,3578,Yea
passage,114,hr,22,Yea
passage-suspension,114,hr,37,Not Voting
passage-suspension,114,hr,3842,Yea
passage-suspension,114,hr,2795,Yea
passage-suspension,114,hr,1191,Yea
passage-suspension,114,hr,1557,Yea
passage,114,hres,255,Nay
passage-suspension,114,hr,2270,Yea
passage-suspension,114,hr,22,Yea
passage-suspension,114,s,178,Yea
passage-suspension,114,hr,1338,Yea
passage,114,hres,271,Nay
passage-suspension,114,s,1356,Yea
passage-suspension,114,hr,1723,Yea
passage,114,hres,529,Nay
passage,114,hres,287,Nay
passage,114,hr,511,Nay
passage-suspension,114,hres,536,Yea
passage,114,hres,370,Nay
passage-suspension,114,s,1359,Not Voting
passage,114,sjres,23,Nay
passage-suspension,114,hr,3114,Yea
passage,114,hr,880,Nay
passage-suspension,114,hr,2997,Yea
passage,114,sjres,24,Nay
passage-suspension,114,hr,1949,Yea
passage,114,hres,412,Nay
passage-suspension,114,hr,2820,Yea
passage-suspension,114,hr,2835,Yea
passage-suspension,114,hr,615,Not Voting
passage,114,hconres,55,Nay
passage,114,hconres,27,Nay
passage-suspension,114,s,2082,Yea
passage-suspension,114,hr,1259,Yea
passage-suspension,114,hr,805,Yea
passage,114,hres,70,Not Voting
passage,114,hr,719,Yea
passage,114,hr,50,Not Voting
passage-suspension,114,hr,373,Yea
passage,114,hr,538,Nay
passage,114,hr,37,Not Voting
passage-suspension,114,hr,1191,Yea
passage,114,hr,1090,Nay
passage,114,hres,38,Not Voting
passage-suspension,114,hr,2576,Yea
passage-suspension,114,hr,1324,Yea
passage-suspension,114,hr,2786,Yea
passage,114,hr,1190,Nay
passage,114,hr,2,Yea
passage,114,hres,173,Yea
passage,114,hconres,79,Nay
passage-suspension,114,hr,623,Not Voting
passage,114,hres,450,Yea
passage,114,sjres,8,Nay
passage,114,hr,2017,Nay
passage-suspension,114,hr,4096,Yea
passage,114,hres,858,Not Voting
passage,114,hr,4890,Nay
passage-suspension,114,hr,4855,Not Voting
passage-suspension,114,hr,5977,Yea
passage-suspension,114,s,719,Yea
passage-suspension,114,hr,5713,Yea
passage-suspension,114,hr,757,Yea
passage-suspension,114,hr,5859,Yea
passage-suspension,114,hr,4570,Yea
passage-suspension,114,hres,658,Yea
passage-suspension,114,hr,5388,Not Voting
passage,114,hr,5293,Yea
veto-override,114,s,2040,Yea
passage,114,hres,934,Nay
passage,114,hr,4557,Nay
passage,114,hr,6392,Nay
passage-suspension,114,hr,5963,Yea
passage-suspension,114,hr,5037,Yea
passage,114,hr,5461,Nay
passage-suspension,114,hr,897,Nay
passage,114,sjres,22,Nay
passage-suspension,114,hr,5613,Yea
passage,114,hr,1270,Nay
passage,114,hr,3724,Yea
passage-suspension,114,hr,6007,Yea
passage-suspension,114,hr,4820,Yea
passage-suspension,114,hr,4314,Not Voting
passage-suspension,114,s,1826,Yea
passage,114,hres,783,Nay
passage-suspension,114,hr,5047,Yea
passage-suspension,114,hr,5471,Yea
passage-suspension,114,hr,1567,Yea
passage,114,hres,892,Not Voting
passage-suspension,114,hr,5525,Not Voting
passage-suspension,114,hr,5658,Yea
passage,114,hr,5143,Nay
passage,114,hres,770,Nay
passage-suspension,114,hr,6076,Yea
passage-suspension,114,hr,4906,Not Voting
passage,114,hr,5063,Not Voting
passage,114,s,304,Nay
passage-suspension,114,s,2971,Yea
passage-suspension,114,hr,4904,Not Voting
passage,114,hr,4775,Nay
passage-suspension,114,s,3028,Yea
passage,114,hres,744,Nay
passage-suspension,114,hr,3881,Not Voting
passage,114,hr,5243,Nay
passage,114,hr,2576,Yea
passage,114,hres,735,Nay
passage,114,hr,5631,Nay
passage-suspension,114,hr,5015,Yea
passage,114,hconres,112,Yea
passage-suspension,114,hr,6416,Yea
passage-suspension,114,hr,5607,Yea
passage-suspension,114,hr,5312,Yea
passage,114,s,764,Yea
passage-suspension,114,hr,3998,Not Voting
passage,114,hr,5424,Nay
passage-suspension,114,hr,5606,Yea
passage-suspension,114,hr,4939,Yea
passage,114,s,2943,Yea
passage,114,hr,4596,Not Voting
passage-suspension,114,hr,6014,Yea
passage-suspension,114,hr,598,Yea
passage-suspension,114,hr,2285,Yea
passage,114,hr,3797,Not Voting
passage-suspension,114,hres,780,Yea
passage,114,hr,5982,Not Voting
passage,114,hres,640,Not Voting
passage-suspension,114,hr,2669,Yea
passage-suspension,114,hconres,75,Not Voting
passage-suspension,114,hr,5625,Yea
passage,114,hr,4901,Not Voting
passage-suspension,114,hr,5785,Not Voting
passage,114,hr,3340,Nay
passage-suspension,114,hr,4470,Not Voting
passage-suspension,114,hr,2901,Yea
passage,114,hr,2577,Nay
passage,114,hr,4641,Yea
passage-suspension,114,hr,6297,Yea
passage-suspension,114,hconres,121,Not Voting
passage-suspension,114,hr,5523,Yea
passage-suspension,114,hr,5946,Yea
passage-suspension,114,hr,3231,Yea
passage-suspension,114,hr,4416,Not Voting
passage-suspension,114,hr,5147,Yea
passage-suspension,114,hr,4843,Yea
passage,114,hr,1675,Nay
passage,114,hr,4498,Yea
passage,114,hr,3791,Nay
passage,114,hres,796,Not Voting
passage,114,hjres,88,Nay
passage,114,hres,609,Not Voting
passage-suspension,114,hr,4676,Yea
passage-suspension,114,hr,5690,Not Voting
passage-suspension,114,hr,5392,Not Voting
passage-suspension,114,hr,136,Yea
passage-suspension,114,s,3283,Yea
passage-suspension,114,hr,6393,Yea
passage,114,hres,893,Not Voting
passage-suspension,114,hr,5389,Not Voting
passage-suspension,114,hr,3735,Yea
passage-suspension,114,hr,5798,Yea
veto-override,114,hjres,88,Nay
passage-suspension,114,hr,4419,Yea
passage-suspension,114,hr,4336,Yea
passage,114,hr,4885,Nay
passage-suspension,114,hr,4407,Yea
passage,114,hr,5485,Nay
passage-suspension,114,hr,757,Yea
passage-suspension,114,hr,4923,Yea
passage-suspension,114,s,1252,Yea
passage,114,hr,3590,Not Voting
passage-suspension,114,hr,4168,Yea
passage-suspension,114,s,1550,Yea
passage-suspension,114,hr,4755,Yea
passage-suspension,114,hr,4742,Yea
passage-suspension,114,hr,5049,Yea
passage-suspension,114,hr,3537,Not Voting
passage,114,hr,3716,Yea
passage-suspension,114,hr,4238,Yea
passage-suspension,114,hr,2187,Yea
passage-suspension,114,hr,2646,Yea
passage-suspension,114,hr,4408,Not Voting
passage-suspension,114,hr,699,Yea
passage-suspension,114,hr,5587,Not Voting
passage,114,s,524,Yea
passage,114,hr,3293,Not Voting
passage-suspension,114,hr,4743,Yea
passage-suspension,114,hres,729,Not Voting
passage-suspension,114,hr,4402,Not Voting
passage,114,s,524,Yea
passage,114,hr,3762,Nay
passage,114,hres,843,Not Voting
passage,114,hr,4992,Nay
passage-suspension,114,hr,4889,Not Voting
passage-suspension,114,hr,4919,Yea
passage,114,hr,4974,Yea
passage,114,hr,5119,Nay
passage-suspension,114,hr,5578,Not Voting
passage,114,hr,5538,Nay
passage-suspension,114,hr,3826,Yea
passage-suspension,114,hr,1219,Yea
passage-suspension,114,hr,5790,Yea
passage-suspension,114,hr,1815,Not Voting
passage,114,hr,2028,Nay
passage,114,hres,949,Nay
passage,114,hconres,89,Nay
passage-suspension,114,hres,939,Yea
passage-suspension,114,hr,6427,Yea
passage,114,hr,5055,Nay
passage-suspension,114,hr,5602,Yea
passage,114,hres,859,Not Voting
passage,114,hres,743,Nay
passage-suspension,114,hres,835,Not Voting
passage-suspension,114,hr,5077,Yea
passage-suspension,114,hconres,129,Not Voting
passage,114,hres,820,Nay
passage-suspension,114,s,1635,Yea
passage,114,hres,819,Nay
passage-suspension,114,hr,6394,Yea
passage,114,hr,5325,Nay
passage-suspension,114,hres,847,Not Voting
passage-suspension,114,hres,660,Yea
passage-suspension,114,hr,4586,Yea
passage,114,hr,5620,Yea
passage,114,hr,3700,Yea
passage,114,hres,794,Not Voting
passage-suspension,114,hr,670,Not Voting
passage-suspension,114,hr,3957,Yea
passage,114,hr,5046,Yea
passage,114,hr,766,Nay
passage-suspension,114,hr,4957,Not Voting
passage-suspension,114,hr,3036,Yea
passage,114,hres,793,Not Voting
passage,114,hres,706,Nay
passage,114,hr,5719,Yea
passage-suspension,114,hr,5422,Yea
passage-suspension,114,hr,985,Yea
passage-suspension,114,s,2426,Not Voting
passage-suspension,114,hr,2081,Not Voting
passage,114,hres,639,Nay
passage-suspension,114,hr,5019,Yea
passage,114,hres,619,Nay
passage-suspension,114,hr,5052,Not Voting
passage-suspension,114,hr,5659,Yea
passage-suspension,114,s,1890,Yea
passage-suspension,114,hr,4854,Not Voting
passage,114,hr,3662,Nay
passage,114,hr,5351,Nay
passage-suspension,114,hr,1818,Yea
veto-override,114,hr,3762,Nay
passage-suspension,114,hr,3447,Not Voting
passage,114,hr,5325,Yea
passage,114,hr,5711,Not Voting
passage,114,hres,649,Nay
passage,114,hres,921,Nay
passage,114,hr,6094,Nay
passage-suspension,114,hr,4434,Not Voting
passage-suspension,114,hr,4757,Yea
passage-suspension,114,hr,5320,Yea
passage,115,hr,1,Nay
passage,115,hjres,66,Nay
passage,115,hjres,83,Nay
passage,115,hr,2430,Yea
passage,115,sjres,34,Nay
passage,115,hjres,41,Nay
passage,115,hr,244,Yea
passage,115,hr,1370,Nay
passage,115,hr,3364,Yea
passage,115,hjres,40,Nay
passage,115,hjres,69,Nay
passage,115,hconres,71,Nay
passage,115,hjres,38,Nay
passage,115,hjres,37,Nay
passage,115,hr,601,Yea
passage,115,sconres,3,Nay
passage,115,hr,72,Yea
passage,115,hjres,42,Nay
passage,115,s,89,Yea
passage,115,s,84,Nay
passage,115,hjres,67,Nay
passage,115,hjres,123,Yea
passage,115,s,722,Yea
passage,115,hr,2266,Yea
passage,115,hjres,111,Nay
passage,115,hr,1,Nay
passage,115,sres,176,Not Voting
passage,115,hjres,44,Nay
passage,115,hjres,43,Nay
passage,115,hjres,58,Nay
passage,115,hjres,57,Nay
passage,115,hr,2810,Yea
passage,115,s,1182,Yea
passage,115,hr,1865,Yea
passage,115,hr,6147,Yea
passage,115,hr,5515,Not Voting
passage,115,hr,2,Yea
passage,115,hr,5515,Yea
passage,115,sjres,54,Yea
passage,115,hr,2,Yea
passage,115,sjres,64,Yea
passage,115,hr,302,Yea
passage,115,sjres,63,Yea
passage,115,hr,6,Yea
passage,115,hr,6,Yea
passage,115,hr,195,Yea
passage,115,hr,6157,Yea
passage,115,hr,1625,Yea
passage,115,sjres,52,Yea
passage,115,s,2155,Nay
passage,115,hr,1892,Yea
passage,115,s,2554,Yea
passage,115,hr,5895,Yea
passage,115,hr,6157,Yea
passage,115,s,140,Yea
passage,115,s,3021,Yea
passage,115,s,756,Yea
passage,115,sjres,57,Not Voting
